index,Unnamed: 0,id,carpark_id,max_carpark_full,current_carpark_full_total,calculated
87952,87952,2023-05-11T07:00:00-51,51,87,85,2023-05-11 07:00:00
87953,87953,2023-08-02T11:00:00-61,61,313,72,2023-08-02 11:00:00
87957,87957,2023-07-08T06:00:00-61,61,313,81,2023-07-08 06:00:00
87958,87958,2023-08-05T11:00:00-71,71,469,21,2023-08-05 11:00:00
87974,87974,2023-09-09T16:00:00-71,71,469,31,2023-09-09 16:00:00
87980,87980,2023-04-10T12:00:00-51,51,87,3,2023-04-10 12:00:00
87990,87990,2023-03-01T00:00:00-61,61,313,30,2023-03-01 00:00:00
87993,87993,2023-06-09T08:00:00-71,71,469,41,2023-06-09 08:00:00
87994,87994,2023-08-27T05:00:00-61,61,313,10,2023-08-27 05:00:00
87995,87995,2023-09-03T08:00:00-61,61,313,12,2023-09-03 08:00:00
87996,87996,2023-02-24T07:00:00-71,71,469,86,2023-02-24 07:00:00
87997,87997,2023-05-11T02:00:00-61,61,313,16,2023-05-11 02:00:00
88011,88011,2023-07-24T12:00:00-51,51,83,42,2023-07-24 12:00:00
88014,88014,2023-04-20T02:00:00-71,71,469,1,2023-04-20 02:00:00
88017,88017,2023-04-24T07:00:00-71,71,469,261,2023-04-24 07:00:00
88027,88027,2023-06-03T06:00:00-51,51,83,0,2023-06-03 06:00:00
88030,88030,2023-07-28T06:00:00-61,61,313,31,2023-07-28 06:00:00
88031,88031,2023-02-14T06:00:00-51,51,87,1,2023-02-14 06:00:00
88032,88032,2023-04-04T07:00:00-61,61,313,158,2023-04-04 07:00:00
88039,88039,2023-05-16T11:00:00-51,51,87,80,2023-05-16 11:00:00
88051,88051,2023-10-03T10:00:00-51,51,83,0,2023-10-03 10:00:00
88052,88052,2023-04-07T14:00:00-51,51,87,3,2023-04-07 14:00:00
88069,88069,2023-07-10T04:00:00-51,51,83,1,2023-07-10 04:00:00
88076,88076,2023-07-15T11:00:00-61,61,313,82,2023-07-15 11:00:00
88078,88078,2023-04-25T16:00:00-61,61,313,71,2023-04-25 16:00:00
88082,88082,2023-03-31T17:00:00-51,51,87,16,2023-03-31 17:00:00
88084,88084,2023-07-07T02:00:00-61,61,313,35,2023-07-07 02:00:00
88089,88089,2023-05-23T16:00:00-51,51,87,16,2023-05-23 16:00:00
88090,88090,2023-03-03T00:00:00-51,51,87,1,2023-03-03 00:00:00
88091,88091,2023-08-18T18:00:00-51,51,83,2,2023-08-18 18:00:00
88095,88095,2023-08-31T02:00:00-71,71,469,19,2023-08-31 02:00:00
88096,88096,2023-04-30T20:00:00-61,61,313,4,2023-04-30 20:00:00
88100,88100,2023-02-24T02:00:00-51,51,87,1,2023-02-24 02:00:00
88106,88106,2023-03-02T07:00:00-51,51,87,24,2023-03-02 07:00:00
88107,88107,2023-04-16T09:00:00-51,51,87,1,2023-04-16 09:00:00
88114,88114,2023-08-03T22:00:00-61,61,313,14,2023-08-03 22:00:00
88116,88116,2023-07-14T03:00:00-71,71,469,9,2023-07-14 03:00:00
88119,88119,2023-10-05T21:00:00-71,71,469,7,2023-10-05 21:00:00
88121,88121,2023-08-22T11:00:00-51,51,83,33,2023-08-22 11:00:00
88126,88126,2023-04-18T02:00:00-51,51,87,0,2023-04-18 02:00:00
88128,88128,2023-10-03T21:00:00-71,71,469,13,2023-10-03 21:00:00
88130,88130,2023-08-02T08:00:00-51,51,83,79,2023-08-02 08:00:00
88133,88133,2023-04-25T20:00:00-51,51,87,0,2023-04-25 20:00:00
88135,88135,2023-07-10T18:00:00-61,61,313,22,2023-07-10 18:00:00
88146,88146,2023-02-27T17:00:00-71,71,469,56,2023-02-27 17:00:00
88148,88148,2023-09-12T10:00:00-51,51,83,74,2023-09-12 10:00:00
88149,88149,2023-04-28T23:00:00-51,51,87,1,2023-04-28 23:00:00
88150,88150,2023-04-24T18:00:00-71,71,469,11,2023-04-24 18:00:00
88158,88158,2023-04-08T13:00:00-71,71,469,9,2023-04-08 13:00:00
88162,88162,2023-03-09T08:00:00-71,71,469,331,2023-03-09 08:00:00
88170,88170,2023-04-18T11:00:00-51,51,87,83,2023-04-18 11:00:00
88176,88176,2023-09-07T05:00:00-71,71,469,64,2023-09-07 05:00:00
88185,88185,2023-03-19T17:00:00-61,61,313,29,2023-03-19 17:00:00
88188,88188,2023-09-06T18:00:00-61,61,313,13,2023-09-06 18:00:00
88196,88196,2023-02-22T20:00:00-51,51,87,1,2023-02-22 20:00:00
88215,88215,2023-08-30T16:00:00-61,61,313,22,2023-08-30 16:00:00
88234,88234,2023-05-22T04:00:00-61,61,313,6,2023-05-22 04:00:00
88241,88241,2023-05-11T22:00:00-61,61,313,14,2023-05-11 22:00:00
88243,88243,2023-05-23T03:00:00-61,61,313,9,2023-05-23 03:00:00
88253,88253,2023-08-04T02:00:00-51,51,83,0,2023-08-04 02:00:00
88255,88255,2023-04-25T18:00:00-51,51,87,1,2023-04-25 18:00:00
88266,88266,2023-03-01T15:00:00-51,51,87,38,2023-03-01 15:00:00
88267,88267,2023-06-21T00:00:00-51,51,83,1,2023-06-21 00:00:00
88276,88276,2023-07-06T23:00:00-71,71,469,0,2023-07-06 23:00:00
88281,88281,2023-07-29T20:00:00-61,61,313,2,2023-07-29 20:00:00
88282,88282,2023-04-29T23:00:00-71,71,469,15,2023-04-29 23:00:00
88290,88290,2023-05-08T05:00:00-51,51,87,4,2023-05-08 05:00:00
88292,88292,2023-08-28T17:00:00-71,71,469,24,2023-08-28 17:00:00
88298,88298,2023-06-25T23:00:00-61,61,313,11,2023-06-25 23:00:00
88299,88299,2023-03-02T10:00:00-61,61,313,107,2023-03-02 10:00:00
88300,88300,2023-04-04T09:00:00-61,61,313,205,2023-04-04 09:00:00
88302,88302,2023-05-12T17:00:00-71,71,469,151,2023-05-12 17:00:00
88312,88312,2023-09-15T01:00:00-61,61,313,8,2023-09-15 01:00:00
88314,88314,2023-09-30T02:00:00-71,71,469,8,2023-09-30 02:00:00
88315,88315,2023-06-17T22:00:00-61,61,313,0,2023-06-17 22:00:00
88324,88324,2023-07-28T00:00:00-51,51,83,0,2023-07-28 00:00:00
88326,88326,2023-03-18T23:00:00-51,51,87,1,2023-03-18 23:00:00
88329,88329,2023-07-16T04:00:00-61,61,313,15,2023-07-16 04:00:00
88333,88333,2023-08-26T11:00:00-51,51,83,19,2023-08-26 11:00:00
88337,88337,2023-05-03T21:00:00-71,71,469,8,2023-05-03 21:00:00
88340,88340,2023-05-19T21:00:00-71,71,469,27,2023-05-19 21:00:00
88350,88350,2023-09-20T08:00:00-51,51,83,61,2023-09-20 08:00:00
88363,88363,2023-07-27T21:00:00-61,61,313,7,2023-07-27 21:00:00
88365,88365,2023-10-03T21:00:00-61,61,313,2,2023-10-03 21:00:00
88375,88375,2023-06-01T22:00:00-71,71,469,0,2023-06-01 22:00:00
88376,88376,2023-09-07T16:00:00-61,61,313,11,2023-09-07 16:00:00
88381,88381,2023-07-04T19:00:00-61,61,313,30,2023-07-04 19:00:00
88382,88382,2023-08-11T06:00:00-61,61,313,35,2023-08-11 06:00:00
88388,88388,2023-05-22T01:00:00-51,51,87,2,2023-05-22 01:00:00
88390,88390,2023-10-01T22:00:00-51,51,83,5,2023-10-01 22:00:00
88394,88394,2023-05-19T20:00:00-71,71,469,27,2023-05-19 20:00:00
88405,88405,2023-08-10T10:00:00-51,51,83,41,2023-08-10 10:00:00
88414,88414,2023-07-27T15:00:00-71,71,469,62,2023-07-27 15:00:00
88415,88415,2023-02-27T02:00:00-71,71,469,8,2023-02-27 02:00:00
88422,88422,2023-08-30T08:00:00-61,61,313,41,2023-08-30 08:00:00
88424,88424,2023-07-08T18:00:00-51,51,83,3,2023-07-08 18:00:00
88428,88428,2023-08-05T13:00:00-51,51,83,7,2023-08-05 13:00:00
88442,88442,2023-03-02T13:00:00-51,51,87,59,2023-03-02 13:00:00
88443,88443,2023-07-01T20:00:00-61,61,313,3,2023-07-01 20:00:00
88445,88445,2023-07-13T16:00:00-71,71,469,144,2023-07-13 16:00:00
88460,88460,2023-04-08T14:00:00-61,61,313,4,2023-04-08 14:00:00
88462,88462,2023-05-09T21:00:00-71,71,469,10,2023-05-09 21:00:00
88470,88470,2023-07-03T11:00:00-51,51,83,59,2023-07-03 11:00:00
88477,88477,2023-08-16T22:00:00-71,71,469,0,2023-08-16 22:00:00
88485,88485,2023-02-03T04:00:00-61,61,313,19,2023-02-03 04:00:00
88490,88490,2023-09-04T05:00:00-51,51,83,6,2023-09-04 05:00:00
88494,88494,2023-02-22T22:00:00-51,51,87,0,2023-02-22 22:00:00
88500,88500,2023-02-17T11:00:00-61,61,313,97,2023-02-17 11:00:00
88503,88503,2023-08-29T14:00:00-51,51,83,28,2023-08-29 14:00:00
88508,88508,2023-06-02T14:00:00-51,51,83,29,2023-06-02 14:00:00
88510,88510,2023-05-23T11:00:00-71,71,469,383,2023-05-23 11:00:00
88511,88511,2023-08-06T01:00:00-61,61,313,4,2023-08-06 01:00:00
88512,88512,2023-09-12T01:00:00-71,71,469,16,2023-09-12 01:00:00
88516,88516,2023-02-17T01:00:00-51,51,87,0,2023-02-17 01:00:00
88519,88519,2023-05-12T20:00:00-51,51,87,4,2023-05-12 20:00:00
88520,88520,2023-05-17T22:00:00-51,51,87,0,2023-05-17 22:00:00
88522,88522,2023-09-30T07:00:00-71,71,469,19,2023-09-30 07:00:00
88523,88523,2023-07-29T06:00:00-51,51,83,4,2023-07-29 06:00:00
88525,88525,2023-09-21T01:00:00-51,51,83,0,2023-09-21 01:00:00
88528,88528,2023-06-20T13:00:00-61,61,313,249,2023-06-20 13:00:00
88529,88529,2023-04-06T10:00:00-71,71,469,128,2023-04-06 10:00:00
88536,88536,2023-05-29T02:00:00-51,51,87,1,2023-05-29 02:00:00
88545,88545,2023-06-12T00:00:00-61,61,313,4,2023-06-12 00:00:00
88553,88553,2023-05-06T22:00:00-51,51,87,1,2023-05-06 22:00:00
88556,88556,2023-05-28T20:00:00-51,51,87,1,2023-05-28 20:00:00
88564,88564,2023-05-05T11:00:00-71,71,469,146,2023-05-05 11:00:00
88566,88566,2023-06-10T19:00:00-71,71,469,2,2023-06-10 19:00:00
88569,88569,2023-09-07T00:00:00-61,61,313,11,2023-09-07 00:00:00
88575,88575,2023-08-05T23:00:00-71,71,469,12,2023-08-05 23:00:00
88576,88576,2023-08-14T12:00:00-61,61,313,32,2023-08-14 12:00:00
88584,88584,2023-08-11T17:00:00-71,71,469,6,2023-08-11 17:00:00
88585,88585,2023-09-13T20:00:00-71,71,469,19,2023-09-13 20:00:00
88589,88589,2023-06-15T12:00:00-61,61,313,161,2023-06-15 12:00:00
88590,88590,2023-06-25T20:00:00-51,51,83,1,2023-06-25 20:00:00
88593,88593,2023-04-26T09:00:00-61,61,313,171,2023-04-26 09:00:00
88600,88600,2023-04-16T23:00:00-71,71,469,3,2023-04-16 23:00:00
88609,88609,2023-02-28T12:00:00-51,51,87,62,2023-02-28 12:00:00
88613,88613,2023-04-01T00:00:00-61,61,313,7,2023-04-01 00:00:00
88625,88625,2023-09-08T13:00:00-61,61,313,45,2023-09-08 13:00:00
88628,88628,2023-06-04T10:00:00-71,71,469,97,2023-06-04 10:00:00
88632,88632,2023-04-02T10:00:00-51,51,87,2,2023-04-02 10:00:00
88640,88640,2023-06-05T14:00:00-71,71,469,99,2023-06-05 14:00:00
88647,88647,2023-05-27T17:00:00-71,71,469,13,2023-05-27 17:00:00
88650,88650,2023-06-26T00:00:00-71,71,469,20,2023-06-26 00:00:00
88651,88651,2023-09-10T00:00:00-51,51,83,3,2023-09-10 00:00:00
88653,88653,2023-07-19T23:00:00-71,71,469,0,2023-07-19 23:00:00
88663,88663,2023-08-19T00:00:00-61,61,313,58,2023-08-19 00:00:00
88672,88672,2023-08-08T18:00:00-61,61,313,19,2023-08-08 18:00:00
88677,88677,2023-07-21T19:00:00-61,61,313,37,2023-07-21 19:00:00
88683,88683,2023-09-03T17:00:00-71,71,469,9,2023-09-03 17:00:00
88696,88696,2023-08-02T03:00:00-51,51,83,0,2023-08-02 03:00:00
88697,88697,2023-04-22T06:00:00-61,61,313,53,2023-04-22 06:00:00
88702,88702,2023-07-14T18:00:00-51,51,83,4,2023-07-14 18:00:00
88705,88705,2023-02-07T18:00:00-71,71,408,0,2023-02-07 18:00:00
88708,88708,2023-08-25T11:00:00-51,51,83,31,2023-08-25 11:00:00
88712,88712,2023-02-27T13:00:00-71,71,469,223,2023-02-27 13:00:00
88714,88714,2023-06-20T23:00:00-61,61,313,16,2023-06-20 23:00:00
88716,88716,2023-10-04T17:00:00-51,51,83,4,2023-10-04 17:00:00
88726,88726,2023-05-31T11:00:00-51,51,83,52,2023-05-31 11:00:00
88729,88729,2023-08-16T04:00:00-61,61,313,6,2023-08-16 04:00:00
88732,88732,2023-09-20T11:00:00-61,61,313,65,2023-09-20 11:00:00
88737,88737,2023-03-07T03:00:00-71,71,469,0,2023-03-07 03:00:00
88758,88758,2023-04-02T12:00:00-71,71,469,17,2023-04-02 12:00:00
88760,88760,2023-05-28T02:00:00-51,51,87,0,2023-05-28 02:00:00
88761,88761,2023-06-28T17:00:00-71,71,469,76,2023-06-28 17:00:00
88766,88766,2023-04-26T07:00:00-51,51,87,85,2023-04-26 07:00:00
88774,88774,2023-04-09T04:00:00-71,71,469,3,2023-04-09 04:00:00
88779,88779,2023-02-11T16:00:00-51,51,87,9,2023-02-11 16:00:00
88787,88787,2023-08-10T17:00:00-61,61,313,17,2023-08-10 17:00:00
88788,88788,2023-10-02T18:00:00-61,61,313,1,2023-10-02 18:00:00
88790,88790,2023-05-17T03:00:00-51,51,87,0,2023-05-17 03:00:00
88794,88794,2023-09-25T02:00:00-51,51,83,0,2023-09-25 02:00:00
88822,88822,2023-05-22T08:00:00-71,71,469,250,2023-05-22 08:00:00
88824,88824,2023-07-14T11:00:00-51,51,83,50,2023-07-14 11:00:00
88829,88829,2023-06-21T00:00:00-71,71,469,0,2023-06-21 00:00:00
88835,88835,2023-06-29T06:00:00-51,51,83,42,2023-06-29 06:00:00
88841,88841,2023-02-28T03:00:00-51,51,87,0,2023-02-28 03:00:00
88844,88844,2023-07-27T20:00:00-61,61,313,9,2023-07-27 20:00:00
88850,88850,2023-08-10T22:00:00-61,61,313,14,2023-08-10 22:00:00
88852,88852,2023-02-26T16:00:00-71,71,469,8,2023-02-26 16:00:00
88855,88855,2023-08-08T05:00:00-71,71,469,108,2023-08-08 05:00:00
88858,88858,2023-07-06T23:00:00-61,61,313,35,2023-07-06 23:00:00
88863,88863,2023-08-10T07:00:00-61,61,313,26,2023-08-10 07:00:00
88864,88864,2023-02-13T04:00:00-51,51,87,1,2023-02-13 04:00:00
88867,88867,2023-04-13T23:00:00-51,51,87,0,2023-04-13 23:00:00
88878,88878,2023-10-03T12:00:00-51,51,83,0,2023-10-03 12:00:00
88881,88881,2023-10-05T02:00:00-71,71,469,12,2023-10-05 02:00:00
88890,88890,2023-05-19T20:00:00-51,51,87,2,2023-05-19 20:00:00
88892,88892,2023-08-13T17:00:00-71,71,469,5,2023-08-13 17:00:00
88897,88897,2023-09-13T08:00:00-51,51,83,72,2023-09-13 08:00:00
88899,88899,2023-04-15T22:00:00-71,71,469,2,2023-04-15 22:00:00
88901,88901,2023-07-31T09:00:00-71,71,469,148,2023-07-31 09:00:00
88903,88903,2023-06-06T13:00:00-71,71,469,174,2023-06-06 13:00:00
88910,88910,2023-05-05T21:00:00-71,71,469,14,2023-05-05 21:00:00
88911,88911,2023-06-25T14:00:00-51,51,83,3,2023-06-25 14:00:00
88913,88913,2023-02-24T22:00:00-71,71,469,7,2023-02-24 22:00:00
88918,88918,2023-04-07T04:00:00-51,51,87,0,2023-04-07 04:00:00
88925,88925,2023-07-27T04:00:00-51,51,83,1,2023-07-27 04:00:00
88926,88926,2023-09-11T14:00:00-61,61,313,72,2023-09-11 14:00:00
88932,88932,2023-02-11T22:00:00-71,71,408,0,2023-02-11 22:00:00
88945,88945,2023-04-10T18:00:00-51,51,87,3,2023-04-10 18:00:00
88950,88950,2023-03-22T07:00:00-61,61,313,75,2023-03-22 07:00:00
88952,88952,2023-05-08T03:00:00-71,71,469,13,2023-05-08 03:00:00
88960,88960,2023-09-03T20:00:00-51,51,83,3,2023-09-03 20:00:00
88961,88961,2023-03-21T11:00:00-51,51,87,69,2023-03-21 11:00:00
88975,88975,2023-04-03T00:00:00-71,71,469,11,2023-04-03 00:00:00
88977,88977,2023-07-24T06:00:00-51,51,83,18,2023-07-24 06:00:00
88984,88984,2023-09-29T09:00:00-61,61,313,130,2023-09-29 09:00:00
88985,88985,2023-04-09T11:00:00-61,61,313,5,2023-04-09 11:00:00
88989,88989,2023-06-26T00:00:00-51,51,83,0,2023-06-26 00:00:00
88994,88994,2023-06-01T05:00:00-51,51,83,1,2023-06-01 05:00:00
88996,88996,2023-04-16T05:00:00-51,51,87,1,2023-04-16 05:00:00
88997,88997,2023-09-29T13:00:00-61,61,313,52,2023-09-29 13:00:00
88999,88999,2023-06-20T20:00:00-61,61,313,30,2023-06-20 20:00:00
89006,89006,2023-10-06T16:00:00-51,51,83,11,2023-10-06 16:00:00
89008,89008,2023-04-13T05:00:00-51,51,87,4,2023-04-13 05:00:00
89009,89009,2023-02-06T11:00:00-61,61,313,157,2023-02-06 11:00:00
89011,89011,2023-07-29T01:00:00-61,61,313,0,2023-07-29 01:00:00
89013,89013,2023-08-30T14:00:00-51,51,83,25,2023-08-30 14:00:00
89014,89014,2023-09-04T10:00:00-61,61,313,93,2023-09-04 10:00:00
89020,89020,2023-06-17T18:00:00-61,61,313,0,2023-06-17 18:00:00
89030,89030,2023-04-02T01:00:00-51,51,87,0,2023-04-02 01:00:00
89047,89047,2023-08-11T11:00:00-71,71,469,45,2023-08-11 11:00:00
89052,89052,2023-08-23T03:00:00-51,51,83,1,2023-08-23 03:00:00
89054,89054,2023-06-13T03:00:00-51,51,83,4,2023-06-13 03:00:00
89057,89057,2023-03-01T16:00:00-51,51,87,14,2023-03-01 16:00:00
89058,89058,2023-08-18T06:00:00-61,61,313,5,2023-08-18 06:00:00
89063,89063,2023-02-24T18:00:00-51,51,87,16,2023-02-24 18:00:00
89069,89069,2023-08-16T07:00:00-51,51,83,42,2023-08-16 07:00:00
89078,89078,2023-06-17T10:00:00-51,51,83,21,2023-06-17 10:00:00
89086,89086,2023-08-15T03:00:00-51,51,83,1,2023-08-15 03:00:00
89089,89089,2023-07-15T04:00:00-61,61,313,16,2023-07-15 04:00:00
89098,89098,2023-08-29T16:00:00-61,61,313,26,2023-08-29 16:00:00
89100,89100,2023-05-10T20:00:00-51,51,87,1,2023-05-10 20:00:00
89101,89101,2023-06-07T05:00:00-51,51,83,7,2023-06-07 05:00:00
89103,89103,2023-04-20T22:00:00-51,51,87,0,2023-04-20 22:00:00
89105,89105,2023-09-09T08:00:00-51,51,83,22,2023-09-09 08:00:00
89108,89108,2023-08-18T13:00:00-61,61,313,82,2023-08-18 13:00:00
89111,89111,2023-08-19T19:00:00-71,71,469,4,2023-08-19 19:00:00
89113,89113,2023-02-07T23:00:00-51,51,87,4,2023-02-07 23:00:00
89114,89114,2023-07-06T11:00:00-51,51,83,48,2023-07-06 11:00:00
89121,89121,2023-04-25T10:00:00-61,61,313,178,2023-04-25 10:00:00
89146,89146,2023-05-13T06:00:00-51,51,87,10,2023-05-13 06:00:00
89158,89158,2023-05-03T10:00:00-71,71,469,290,2023-05-03 10:00:00
89163,89163,2023-07-20T08:00:00-71,71,469,292,2023-07-20 08:00:00
89173,89173,2023-07-03T14:00:00-51,51,83,41,2023-07-03 14:00:00
89175,89175,2023-02-23T18:00:00-71,71,469,29,2023-02-23 18:00:00
89177,89177,2023-06-01T17:00:00-51,51,83,10,2023-06-01 17:00:00
89180,89180,2023-04-30T05:00:00-61,61,313,0,2023-04-30 05:00:00
89187,89187,2023-08-09T15:00:00-61,61,313,2,2023-08-09 15:00:00
89188,89188,2023-04-12T20:00:00-71,71,469,0,2023-04-12 20:00:00
89200,89200,2023-05-27T15:00:00-71,71,469,10,2023-05-27 15:00:00
89215,89215,2023-03-14T03:00:00-71,71,469,7,2023-03-14 03:00:00
89220,89220,2023-02-07T12:00:00-61,61,313,157,2023-02-07 12:00:00
89221,89221,2023-08-08T04:00:00-71,71,469,59,2023-08-08 04:00:00
89229,89229,2023-10-02T00:00:00-61,61,313,1,2023-10-02 00:00:00
89230,89230,2023-07-03T12:00:00-51,51,83,61,2023-07-03 12:00:00
89240,89240,2023-05-26T16:00:00-61,61,313,42,2023-05-26 16:00:00
89242,89242,2023-09-02T19:00:00-51,51,83,5,2023-09-02 19:00:00
89251,89251,2023-02-11T21:00:00-51,51,87,2,2023-02-11 21:00:00
89254,89254,2023-09-21T06:00:00-51,51,83,19,2023-09-21 06:00:00
89255,89255,2023-09-18T13:00:00-61,61,313,190,2023-09-18 13:00:00
89257,89257,2023-02-23T14:00:00-51,51,87,68,2023-02-23 14:00:00
89259,89259,2023-08-25T11:00:00-61,61,313,40,2023-08-25 11:00:00
89276,89276,2023-04-21T02:00:00-61,61,313,13,2023-04-21 02:00:00
89277,89277,2023-06-19T03:00:00-51,51,83,1,2023-06-19 03:00:00
89285,89285,2023-02-12T08:00:00-51,51,87,1,2023-02-12 08:00:00
89293,89293,2023-05-12T03:00:00-51,51,87,4,2023-05-12 03:00:00
89301,89301,2023-05-24T10:00:00-61,61,313,184,2023-05-24 10:00:00
89304,89304,2023-05-09T05:00:00-51,51,87,8,2023-05-09 05:00:00
89307,89307,2023-02-03T18:00:00-71,71,408,195,2023-02-03 18:00:00
89312,89312,2023-02-13T09:00:00-71,71,408,241,2023-02-13 09:00:00
89313,89313,2023-05-01T07:00:00-61,61,313,2,2023-05-01 07:00:00
89317,89317,2023-08-19T11:00:00-51,51,83,6,2023-08-19 11:00:00
89321,89321,2023-09-27T20:00:00-61,61,313,14,2023-09-27 20:00:00
89332,89332,2023-04-06T13:00:00-71,71,469,101,2023-04-06 13:00:00
89343,89343,2023-06-21T03:00:00-71,71,469,0,2023-06-21 03:00:00
89344,89344,2023-03-18T00:00:00-61,61,313,11,2023-03-18 00:00:00
89349,89349,2023-07-14T03:00:00-51,51,83,0,2023-07-14 03:00:00
89361,89361,2023-07-31T11:00:00-61,61,313,108,2023-07-31 11:00:00
89363,89363,2023-04-06T06:00:00-51,51,87,58,2023-04-06 06:00:00
89369,89369,2023-06-21T19:00:00-61,61,313,13,2023-06-21 19:00:00
89373,89373,2023-08-18T16:00:00-71,71,469,9,2023-08-18 16:00:00
89376,89376,2023-03-15T05:00:00-61,61,313,15,2023-03-15 05:00:00
89383,89383,2023-06-04T17:00:00-51,51,83,1,2023-06-04 17:00:00
89385,89385,2023-09-20T22:00:00-51,51,83,0,2023-09-20 22:00:00
89391,89391,2023-04-16T00:00:00-51,51,87,1,2023-04-16 00:00:00
89393,89393,2023-03-01T02:00:00-51,51,87,2,2023-03-01 02:00:00
89402,89402,2023-09-01T05:00:00-51,51,83,3,2023-09-01 05:00:00
89411,89411,2023-06-23T09:00:00-71,71,469,205,2023-06-23 09:00:00
89412,89412,2023-08-28T11:00:00-51,51,83,29,2023-08-28 11:00:00
89421,89421,2023-08-01T08:00:00-61,61,313,63,2023-08-01 08:00:00
89433,89433,2023-07-15T18:00:00-61,61,313,20,2023-07-15 18:00:00
89439,89439,2023-08-31T20:00:00-51,51,83,1,2023-08-31 20:00:00
89440,89440,2023-09-30T05:00:00-61,61,313,2,2023-09-30 05:00:00
89443,89443,2023-05-01T21:00:00-71,71,469,16,2023-05-01 21:00:00
89446,89446,2023-05-24T22:00:00-61,61,313,6,2023-05-24 22:00:00
89449,89449,2023-03-17T11:00:00-51,51,87,51,2023-03-17 11:00:00
89453,89453,2023-09-09T15:00:00-71,71,469,44,2023-09-09 15:00:00
89458,89458,2023-03-13T13:00:00-61,61,313,73,2023-03-13 13:00:00
89461,89461,2023-06-03T23:00:00-61,61,313,91,2023-06-03 23:00:00
89464,89464,2023-08-16T23:00:00-51,51,83,0,2023-08-16 23:00:00
89465,89465,2023-03-15T06:00:00-71,71,469,116,2023-03-15 06:00:00
89470,89470,2023-07-19T05:00:00-51,51,83,1,2023-07-19 05:00:00
89471,89471,2023-08-01T20:00:00-61,61,313,21,2023-08-01 20:00:00
89486,89486,2023-03-19T14:00:00-51,51,87,2,2023-03-19 14:00:00
89487,89487,2023-06-02T01:00:00-51,51,83,0,2023-06-02 01:00:00
89489,89489,2023-06-20T06:00:00-51,51,83,54,2023-06-20 06:00:00
89490,89490,2023-09-20T03:00:00-71,71,469,9,2023-09-20 03:00:00
89492,89492,2023-02-16T04:00:00-71,71,408,0,2023-02-16 04:00:00
89495,89495,2023-09-22T16:00:00-71,71,469,93,2023-09-22 16:00:00
89508,89508,2023-05-25T04:00:00-51,51,87,1,2023-05-25 04:00:00
89515,89515,2023-07-02T09:00:00-51,51,83,0,2023-07-02 09:00:00
89516,89516,2023-05-05T04:00:00-61,61,313,6,2023-05-05 04:00:00
89524,89524,2023-02-24T21:00:00-61,61,313,21,2023-02-24 21:00:00
89530,89530,2023-04-26T02:00:00-71,71,469,8,2023-04-26 02:00:00
89534,89534,2023-02-24T14:00:00-61,61,313,75,2023-02-24 14:00:00
89537,89537,2023-05-31T05:00:00-61,61,313,1,2023-05-31 05:00:00
89554,89554,2023-08-06T23:00:00-71,71,469,13,2023-08-06 23:00:00
89555,89555,2023-06-02T17:00:00-71,71,469,103,2023-06-02 17:00:00
89562,89562,2023-06-11T05:00:00-61,61,313,2,2023-06-11 05:00:00
89566,89566,2023-02-08T12:00:00-61,61,313,123,2023-02-08 12:00:00
89587,89587,2023-09-04T16:00:00-71,71,469,56,2023-09-04 16:00:00
89594,89594,2023-02-06T10:00:00-71,71,408,212,2023-02-06 10:00:00
89606,89606,2023-07-01T19:00:00-71,71,469,5,2023-07-01 19:00:00
89609,89609,2023-08-09T05:00:00-61,61,313,18,2023-08-09 05:00:00
89622,89622,2023-04-12T19:00:00-71,71,469,0,2023-04-12 19:00:00
89629,89629,2023-02-06T16:00:00-71,71,408,65,2023-02-06 16:00:00
89636,89636,2023-08-18T06:00:00-71,71,469,67,2023-08-18 06:00:00
89641,89641,2023-07-18T06:00:00-51,51,83,26,2023-07-18 06:00:00
89643,89643,2023-06-26T08:00:00-61,61,313,137,2023-06-26 08:00:00
89647,89647,2023-07-30T09:00:00-51,51,83,3,2023-07-30 09:00:00
89652,89652,2023-08-17T01:00:00-71,71,469,0,2023-08-17 01:00:00
89658,89658,2023-07-28T13:00:00-71,71,469,60,2023-07-28 13:00:00
89662,89662,2023-09-06T15:00:00-51,51,83,16,2023-09-06 15:00:00
89663,89663,2023-09-15T22:00:00-61,61,313,2,2023-09-15 22:00:00
89664,89664,2023-06-30T14:00:00-61,61,313,57,2023-06-30 14:00:00
89670,89670,2023-05-04T21:00:00-51,51,87,7,2023-05-04 21:00:00
89675,89675,2023-02-22T21:00:00-71,71,469,5,2023-02-22 21:00:00
89689,89689,2023-07-23T05:00:00-51,51,83,0,2023-07-23 05:00:00
89694,89694,2023-07-05T10:00:00-51,51,83,62,2023-07-05 10:00:00
89695,89695,2023-05-27T09:00:00-51,51,87,15,2023-05-27 09:00:00
89705,89705,2023-05-24T01:00:00-51,51,87,2,2023-05-24 01:00:00
89708,89708,2023-04-14T20:00:00-51,51,87,0,2023-04-14 20:00:00
89713,89713,2023-03-02T11:00:00-71,71,469,199,2023-03-02 11:00:00
89716,89716,2023-05-08T01:00:00-61,61,313,5,2023-05-08 01:00:00
89727,89727,2023-06-21T23:00:00-71,71,469,0,2023-06-21 23:00:00
89732,89732,2023-03-10T03:00:00-51,51,87,0,2023-03-10 03:00:00
